"Account","Account Name","Location","Department","Class","Period 1 Amount","Period 2 Amount","Period 3 Amount","Period 4 Amount","Period 5 Amount","Period 6 Amount","Period 7 Amount","Period 8 Amount","Period 9 Amount","Period 10 Amount","Period 11 Amount","Period 12 Amount","Year","Subsidiary","Category"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Commercial : Commercial","GM : Poland","-84.38","-84.38","-84.38","-84.38","-84.38","-84.38","-84.38","-84.38","-84.38","-84.38","-84.38","-84.38","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Sales : Sales","Sales : Poland","-8150.46","-8150.46","-8150.46","-8150.46","-8150.46","-8150.46","-8150.46","-8150.46","-8150.46","-8150.46","-8150.46","-8150.46","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Sales : Sales Production","Sales : Poland","-2217.54","-2217.54","-2217.54","-2217.54","-2217.54","-2217.54","-2217.54","-2217.54","-2217.54","-2217.54","-2217.54","-2217.54","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Editorial : Editorial","GM : Poland","-753.65","-753.65","-753.65","-753.65","-753.65","-753.65","-753.65","-753.65","-753.65","-753.65","-753.65","-753.65","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Exec : GM","GM : Poland","-3454.38","-3454.38","-3454.38","-3454.38","-3454.38","-3454.38","-3454.38","-3454.38","-3454.38","-3454.38","-3454.38","-3454.38","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Finance : Finance","GM : Poland","-2141.46","-2141.46","-2141.46","-2141.46","-2141.46","-2141.46","-2141.46","-2141.46","-2141.46","-2141.46","-2141.46","-2141.46","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","HR : HR","GM : Poland","-134.89","-134.89","-134.89","-134.89","-134.89","-134.89","-134.89","-134.89","-134.89","-134.89","-134.89","-134.89","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Marketing : CRM","GM : Poland","-482.6","-482.6","-482.6","-482.6","-482.6","-482.6","-482.6","-482.6","-482.6","-482.6","-482.6","-482.6","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Marketing : Marketing","GM : Poland","-1232.03","-1232.03","-1232.03","-1232.03","-1232.03","-1232.03","-1232.03","-1232.03","-1232.03","-1232.03","-1232.03","-1232.03","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Operations : Operations","GM : Poland","-2334.25","-2334.25","-2334.25","-2334.25","-2334.25","-2334.25","-2334.25","-2334.25","-2334.25","-2334.25","-2334.25","-2334.25","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","PL","Product : Product","GM : Poland","-290.42","-290.42","-290.42","-290.42","-290.42","-290.42","-290.42","-290.42","-290.42","-290.42","-290.42","-290.42","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Commercial : Commercial","GM : Poland","-17.6","-17.6","-17.6","-17.6","-17.6","-17.6","-17.6","-17.6","-17.6","-17.6","-17.6","-17.6","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Sales : Sales","Sales : Poland","-1699.86","-1699.86","-1699.86","-1699.86","-1699.86","-1699.86","-1699.86","-1699.86","-1699.86","-1699.86","-1699.86","-1699.86","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Sales : Sales Production","Sales : Poland","-462.49","-462.49","-462.49","-462.49","-462.49","-462.49","-462.49","-462.49","-462.49","-462.49","-462.49","-462.49","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Editorial : Editorial","GM : Poland","-157.18","-157.18","-157.18","-157.18","-157.18","-157.18","-157.18","-157.18","-157.18","-157.18","-157.18","-157.18","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Exec : GM","GM : Poland","-720.45","-720.45","-720.45","-720.45","-720.45","-720.45","-720.45","-720.45","-720.45","-720.45","-720.45","-720.45","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Finance : Finance","GM : Poland","-446.62","-446.62","-446.62","-446.62","-446.62","-446.62","-446.62","-446.62","-446.62","-446.62","-446.62","-446.62","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","HR : HR","GM : Poland","-28.13","-28.13","-28.13","-28.13","-28.13","-28.13","-28.13","-28.13","-28.13","-28.13","-28.13","-28.13","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Marketing : CRM","GM : Poland","-100.65","-100.65","-100.65","-100.65","-100.65","-100.65","-100.65","-100.65","-100.65","-100.65","-100.65","-100.65","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Marketing : Marketing","GM : Poland","-256.95","-256.95","-256.95","-256.95","-256.95","-256.95","-256.95","-256.95","-256.95","-256.95","-256.95","-256.95","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Operations : Operations","GM : Poland","-486.83","-486.83","-486.83","-486.83","-486.83","-486.83","-486.83","-486.83","-486.83","-486.83","-486.83","-486.83","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","PL","Product : Product","GM : Poland","-60.57","-60.57","-60.57","-60.57","-60.57","-60.57","-60.57","-60.57","-60.57","-60.57","-60.57","-60.57","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Commercial : Commercial","GM : Poland","-5.73","-5.73","-5.73","-5.73","-5.73","-5.73","-5.73","-5.73","-5.73","-5.73","-5.73","-5.73","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Sales : Sales","Sales : Poland","-553.28","-553.28","-553.28","-553.28","-553.28","-553.28","-553.28","-553.28","-553.28","-553.28","-553.28","-553.28","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Sales : Sales Production","Sales : Poland","-150.53","-150.53","-150.53","-150.53","-150.53","-150.53","-150.53","-150.53","-150.53","-150.53","-150.53","-150.53","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Editorial : Editorial","GM : Poland","-51.16","-51.16","-51.16","-51.16","-51.16","-51.16","-51.16","-51.16","-51.16","-51.16","-51.16","-51.16","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Exec : GM","GM : Poland","-234.49","-234.49","-234.49","-234.49","-234.49","-234.49","-234.49","-234.49","-234.49","-234.49","-234.49","-234.49","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Finance : Finance","GM : Poland","-145.37","-145.37","-145.37","-145.37","-145.37","-145.37","-145.37","-145.37","-145.37","-145.37","-145.37","-145.37","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","HR : HR","GM : Poland","-9.16","-9.16","-9.16","-9.16","-9.16","-9.16","-9.16","-9.16","-9.16","-9.16","-9.16","-9.16","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Marketing : CRM","GM : Poland","-32.76","-32.76","-32.76","-32.76","-32.76","-32.76","-32.76","-32.76","-32.76","-32.76","-32.76","-32.76","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Marketing : Marketing","GM : Poland","-83.63","-83.63","-83.63","-83.63","-83.63","-83.63","-83.63","-83.63","-83.63","-83.63","-83.63","-83.63","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Operations : Operations","GM : Poland","-158.46","-158.46","-158.46","-158.46","-158.46","-158.46","-158.46","-158.46","-158.46","-158.46","-158.46","-158.46","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61810","Operating Costs : Staff Costs : Insurance : Health Insurance","PL","Product : Product","GM : Poland","-19.71","-19.71","-19.71","-19.71","-19.71","-19.71","-19.71","-19.71","-19.71","-19.71","-19.71","-19.71","FY 2019","Travelist Sp. z o.o.","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Commercial : Commercial","CEO","-7308.65","-7308.65","-7308.65","-7533.71","-7533.71","-7533.71","-7533.71","-7533.71","-7533.71","-7533.71","-7533.71","-7533.71","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Commercial : Management","CEO","-13150.46","-13150.46","-13150.46","-13812.95","-13812.95","-13812.95","-13812.95","-13812.95","-13812.95","-13812.95","-13812.95","-13812.95","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Editorial : Editorial","Global Operations","-3617.43","-3617.43","-3617.43","-3868.5","-3868.5","-3868.5","-3868.5","-3868.5","-3868.5","-3868.5","-3868.5","-3868.5","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","CS : CS","Global Customer Services","-37933.62","-37933.62","-37933.62","-44827.23","-44827.23","-44827.23","-44827.23","-44827.23","-44827.23","-44827.23","-44827.23","-44827.23","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","CS : Res","Global Customer Services","-34913.02","-34913.02","-34913.02","-39120.25","-39120.25","-39120.25","-39120.25","-39120.25","-39120.25","-39120.25","-39120.25","-39120.25","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : Commercial","CEO","-7361.88","-7361.88","-7361.88","-7877.86","-7877.86","-7877.86","-7877.86","-7877.86","-7877.86","-7877.86","-7877.86","-7877.86","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : CoFounder","CEO","-13935.42","-13935.42","-13935.42","-14917.06","-14917.06","-14917.06","-14917.06","-14917.06","-14917.06","-14917.06","-14917.06","-14917.06","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : CoFounder","COO","-12512.58","-12512.58","-12512.58","-13395.07","-13395.07","-13395.07","-13395.07","-13395.07","-13395.07","-13395.07","-13395.07","-13395.07","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : Exec","CEO","-418.48","-418.48","-418.48","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","-458.1","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : Finance","CEO","-11459.17","-11459.17","-11459.17","-30175.57","-30175.57","-30175.57","-30175.57","-30175.57","-30175.57","-30175.57","-30175.57","-30175.57","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : FP&A","CEO","-12014.92","-12014.92","-12014.92","-12754.49","-12754.49","-12754.49","-12754.49","-12754.49","-12754.49","-12754.49","-12754.49","-12754.49","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : HR","CEO","-9196.86","-9196.86","-9196.86","-9754.16","-9754.16","-9754.16","-9754.16","-9754.16","-9754.16","-9754.16","-9754.16","-9754.16","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : Marketing","COO","-10453.29","-10453.29","-10453.29","-11047.05","-11047.05","-11047.05","-11047.05","-11047.05","-11047.05","-11047.05","-11047.05","-11047.05","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : Product","COO","-10822.53","-10822.53","-10822.53","-10832.99","-10832.99","-10832.99","-10832.99","-10832.99","-10832.99","-10832.99","-10832.99","-10832.99","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Exec : Tech","COO","-12066.2","-12066.2","-12066.2","-12917.58","-12917.58","-12917.58","-12917.58","-12917.58","-12917.58","-12917.58","-12917.58","-12917.58","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Finance : AP","Global Finance","-26193.29","-26193.29","-26193.29","-35754.61","-35754.61","-35754.61","-35754.61","-35754.61","-35754.61","-35754.61","-35754.61","-35754.61","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Finance : Finance","Global Finance","-65281.2","-65281.2","-65281.2","-70826.09","-70826.09","-70826.09","-70826.09","-65123.03","-62851.41","-62851.41","-62851.41","-62851.41","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","FP&A : FP&A","Global FP&A","-33912.2","-33912.2","-33912.2","-35808.18","-35808.18","-35808.18","-35808.18","-35808.18","-35808.18","-35808.18","-35808.18","-35808.18","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","HR : HR","Global HR","-32616.35","-32616.35","-32616.35","-41644.25","-41644.25","-41644.25","-41644.25","-41644.25","-41644.25","-41644.25","-41644.25","-41644.25","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","HR : Office Management","Global HR","-5429.34","-5429.34","-5429.34","-5817.24","-5817.24","-5817.24","-5817.24","-5817.24","-5817.24","-5817.24","-5817.24","-5817.24","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","HR : Recruitment","Global HR","-16574.9","-16574.9","-16574.9","-17554.61","-17554.61","-17554.61","-17554.61","-17554.61","-17554.61","-17554.61","-17554.61","-17554.61","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Legal : Legal","Global Legal","-11312.23","-11312.23","-11312.23","-14833.85","-14833.85","-14833.85","-17398.67","-17398.67","-17398.67","-17398.67","-17398.67","-17398.67","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Marketing : Brand","Global Marketing","-7236.22","-7236.22","-7236.22","-7635.54","-7635.54","-7635.54","-7635.54","-7635.54","-7635.54","-7635.54","-7635.54","-7635.54","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Marketing : CRM","Global Marketing","-50094.27","-50094.27","-50094.27","-55187.06","-55187.06","-55187.06","-55187.06","-55187.06","-55187.06","-55187.06","-55187.06","-55187.06","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Marketing : Display","Global Marketing","-29946.76","-29946.76","-29946.76","-32061.24","-32061.24","-32061.24","-32061.24","-32061.24","-32061.24","-32061.24","-32061.24","-32061.24","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Marketing : Marketing","Global Marketing","-3322.18","-3322.18","-3322.18","-3536.79","-3536.79","-3536.79","-3536.79","-3536.79","-3536.79","-3536.79","-3536.79","-3536.79","FY 2019","Secret Escapes Limited","Board Plan"
"61000","Operating Costs : Staff Costs : Gross Salaries : Gross Salaries","GP","Marketing : PPC","Global Marketing","-31098.28","-31098.28","-31098.28","-36932.09","-36932.09","-36932.09","-36932.09","-36932.09","-36932.09","-36932.09","-36932.09","-36932.09","FY 2019","Secret Escapes Limited","Board Plan"
